670	3381	10
3774	8307	10
6133	11663	11
11687	3925	11
3308	4624	11
9495	11280	10
9408	7504	10
3197	12778	10
12759	4575	10
9002	1313	10
5532	9828	10
7948	7985	12
6544	5858	10
640	10032	10
13346	3153	10
9230	9156	11
4780	992	11
12270	992	11
8672	2156	11
1488	9813	11
910	9618	10
3434	8217	11
1763	3298	10
11161	13198	11
11506	3925	11
4416	3992	10
3164	873	11
2029	12240	11
4033	7467	10
3623	3293	12
5117	13213	11
2157	2698	10
10239	9631	12
4467	727	11
9313	10939	10
3130	4624	11
5059	11663	11
8694	3176	10
7527	4968	10
11428	13537	10
11369	1466	11
7521	12424	11
580	4550	10
1015	12149	10
13715	13527	11
9194	12549	11
4560	9813	11
5861	6483	11
733	1948	10
12574	6553	10
4906	5896	11
10122	5279	10
5586	3712	10
6327	1308	11
8405	12183	10
8195	7066	10
2654	11545	10
3138	13213	11
6856	4249	11
5851	9220	10
11427	354	11
9593	9216	10
6016	13213	11
3059	2945	10
2657	8494	8
11624	9004	10
1950	13563	10
8927	4679	11
10290	12554	10
5835	1466	11
3403	6039	11
6806	873	11
13425	12079	5
13465	8887	11
1828	9991	11
13766	727	11
10353	11556	10
3742	4874	10
3806	13365	10
6579	8887	11
2384	13213	11
9405	11973	10
3125	2366	11
1905	7171	10
3885	1466	11
446	10337	10
4867	12800	10
1351	7550	10
2038	5958	11
7884	11298	10
2119	5896	11
10329	727	11
7301	9219	10
5210	8442	10
1186	1010	11
4891	10601	10
3613	5387	10
5028	7314	10
9762	12663	10
12673	3925	11
934	727	11
8443	6336	10
9114	12934	10
3738	2156	11
4648	11258	12
5683	9156	11
5957	11846	11
650	3704	10
3305	10928	10
12204	8681	10
7257	10970	10
4706	3822	11
2734	2156	11
12850	2325	10
12812	4679	11
7951	13213	11
12232	12755	10
5764	5896	11
2639	3543	10
490	9919	10
11303	10679	10
12302	7467	10
10397	7369	11
12692	8886	10
8630	4567	11
401	13213	11
9165	6436	10
11765	606	8
818	1010	11
5867	4724	8
4928	5896	11
9282	1574	10
11698	3412	10
8923	873	11
11427	2156	11
8004	2656	10
10924	194	10
4877	11917	10
5547	2423	11
782	1750	10
4379	2470	10
11470	11978	10
6425	6477	10
662	2571	10
12960	805	10
9282	11255	10
10924	8442	12
7062	9551	10
12337	4806	10
8740	11824	5
1208	12992	10
2773	6425	10
9671	13270	10
355	9813	11
4814	9618	1
5502	2921	10
5324	2470	10
1181	6507	10
4768	6045	10
10673	3822	11
9000	13031	10
800	1466	11
8946	9575	10
1143	13136	12
11697	3030	12
11893	12079	5
6634	9647	10
13118	9813	11
964	8406	11
7507	11398	10
4504	10301	11
11955	3925	11
1970	12094	10
10447	10623	11
7113	11663	11
684	11826	10
1451	7718	5
4226	2156	11
12392	2811	10
10399	1010	11
6804	873	11
8242	7742	10
13631	8442	12
8186	992	11
3104	13857	10
2838	2156	11
5899	8888	10
5062	2156	11
10408	13617	10
3042	11653	10
13143	1345	10
275	1942	11
2514	9813	11
8104	9813	11
8041	3059	10
3256	6384	10
2241	106	10
10479	1308	11
12219	13633	10
12962	1070	10
4523	6039	11
3409	1649	11
5806	8644	11
4751	1804	10
737	8757	10
7940	13166	10
10008	3121	9
8196	1808	10
10854	2483	10
12345	1377	10
2029	13058	10
2495	12778	10
7523	1010	11
4499	3965	12
923	5140	11
12189	9813	11
8078	5874	10
8841	6962	10
4906	727	11
8543	1649	11
12456	2156	11
4048	9827	10
12244	8763	10
820	1272	10
9775	9663	10
5173	9156	11
13858	5664	10
7674	4624	11
12673	8065	10
1101	1649	11
12946	10307	11
1920	9153	10
8278	1466	11
10518	447	10
12053	1942	11
8872	10780	10
4401	3000	10
11244	9813	11
9219	2860	10
3953	5429	10
3306	3782	11
10335	4679	11
13315	1649	11
5995	3822	11
2079	3925	11
12129	12020	5
2613	11545	10
1435	1649	11
2174	1010	11
9703	10307	11
11667	11663	11
12838	3052	10
10872	1671	10
2421	2523	10
314	12944	10
8760	2470	10
8357	873	11
730	6039	11
4363	11663	11
5702	8394	11
13367	7030	10
5301	8887	11
6974	4679	11
10191	5604	5
7186	5896	11
13703	3767	10
617	10148	10
5007	4249	11
8487	2180	11
9676	2711	10
10268	11663	11
908	8494	10
1766	2696	10
4313	12654	5
8986	6625	10
5285	9813	11
1545	1942	11
6379	1010	11
3679	5523	10
6605	6950	11
13780	11663	11
11320	8887	11
8500	8709	10
11320	6039	11
10055	13160	10
4349	5189	10
3932	6039	11
4093	9672	10
11015	10368	10
1050	3822	11
13040	3453	10
9484	11689	10
1964	1793	10
6987	5347	10
7972	35	10
8733	744	10
2990	4393	10
6264	3832	5
3232	11663	11
9491	1308	11
11160	10281	10
6662	10453	10
6306	4624	11
7460	801	10
967	254	11
2990	12932	10
13157	9156	11
7146	11827	10
10522	1010	11
9557	4567	11
11091	9618	10
6864	308	10
7844	7107	10
1784	254	11
5726	12543	10
13225	0	11
5016	13834	8
8377	1466	11
7602	6039	11
7177	6502	10
11676	1010	11
7755	992	11
10509	9813	11
396	7314	10
3078	519	11
9832	1429	10
9207	873	11
7802	992	11
12586	5896	11
8025	3275	2
3359	6196	10
13091	10939	10
1601	5065	11
11096	10307	11
4992	12694	12
3530	4249	11
8069	8887	11
7582	4679	11
4453	8885	11
841	4366	10
1992	6242	10
5997	3182	10
2148	3822	11
13323	9156	11
12713	13213	11
13358	8471	10
7267	6105	11
8350	2470	10
334	2087	10
3513	254	11
10628	8494	8
5813	3925	11
13441	11751	10
4450	5787	10
5562	11520	10
2479	5445	11
2980	4924	10
2897	11663	11
7623	13213	11
7314	1308	11
8801	1010	11
1176	873	11
13726	1116	10
2447	3933	10
4153	2156	11
9911	10307	11
11302	3655	10
7215	1026	10
8564	3789	10
8873	254	11
1705	992	11
11116	3845	5
8881	996	10
5496	6717	10
8300	2465	10
3586	1741	11
7841	4679	11
8359	6039	11
9230	12755	5
77	727	11
13858	10050	10
7317	5691	10
8374	1308	11
3120	873	11
8629	13213	11
640	9813	11
11492	2156	11
8902	3453	10
9823	13119	10
10211	13213	11
1513	5326	10
7929	4967	11
3371	7095	10
799	8217	11
12738	2470	10
548	10655	1
9361	1038	10
1379	992	11
1380	11158	10
3910	8646	10
1978	1942	11
27	11846	11
1145	5896	11
4696	8887	11
8309	10906	10
6661	11663	11
10279	2323	11
13642	6171	10
11179	5707	10
4749	5896	11
7640	10965	10
4957	3925	11
11384	7193	12
13531	11258	12
3975	5530	10
11536	11158	10
1926	5995	10
7940	7271	10
2273	11797	10
4797	6039	11
10407	5985	10
12051	11663	11
7806	9434	10
6661	7751	11
4158	3925	11
7776	873	11
12988	6483	11
8545	6131	10
3758	4249	11
5736	4679	11
13860	6912	11
10115	706	10
6503	11999	10
1925	5063	11
1656	9062	10
5903	8442	10
11534	873	11
7917	5972	10
6357	10501	10
10776	9176	10
13828	3862	10
5562	7870	10
8839	5744	10
7556	12881	12
8755	5896	11
10793	3970	10
8499	5921	10
3586	9813	11
12059	2470	10
2113	3560	10
12135	6661	10
4630	6039	11
4523	0	11
2581	7400	10
2624	9813	11
11527	6546	10
6327	9618	10
5518	37	10
4086	5246	10
7851	8494	8
185	12998	10
11119	5689	10
5800	6039	11
1328	13055	10
4958	1325	10
5202	2156	11
5603	4963	10
77	1010	11
7470	11636	10
352	9519	10
7975	1038	10
7659	3142	10
3055	254	11
4444	10107	10
3314	6691	10
848	2354	5
5329	1010	11
3553	11585	10
451	4278	10
9241	7504	10
6574	8442	10
11102	2345	11
1835	2899	11
2680	1649	11
6849	13213	11
5531	6818	10
3559	6483	11
7119	11663	11
11957	13360	10
2645	11402	10
11947	8494	8
12338	13160	10
6895	9834	10
13208	9256	10
12939	5445	11
3953	10083	10
1975	9156	11
2790	508	10
10148	12612	10
1112	4249	11
1786	2260	8
5995	503	10
5390	7554	11
7794	8574	10
129	979	10
12253	4679	11
9410	11192	10
6732	8533	11
7131	6039	11
2840	9631	12
12979	9475	10
10316	39	11
799	4624	11
7735	2156	11
5507	9004	10
1408	2470	10
1255	2156	11
2523	5397	10
802	9840	10
4207	6619	10
3999	3093	10
6175	7526	10
11667	3293	10
2302	5272	10
4181	2391	11
2543	10665	10
197	13213	11
3235	8442	10
9670	9813	11
457	2001	10
1539	10111	10
5954	4376	10
2390	9142	10
109	1621	10
11569	11402	10
4419	11663	11
10948	9156	11
10336	503	10
3959	8887	11
10220	7846	11
2792	8442	10
11026	8806	10
4891	9998	10
951	10226	10
782	254	11
7078	11663	11
9831	577	10
7484	6967	10
3777	3396	10
6863	2065	10
779	1308	11
867	1905	10
2720	9813	11
12514	7579	10
8889	4228	10
9344	873	11
1747	8887	11
430	13147	10
6371	7314	10
10882	2552	5
10375	3917	10
6234	6756	11
10823	6039	11
7257	10970	10
48	4490	10
10297	9813	11
327	6702	10
919	1151	10
8613	5896	11
13318	4249	11
13845	9813	11
12488	992	11
1773	8681	10
1549	9813	11
2383	5896	11
7948	2470	10
3679	5076	10
10011	2180	11
951	10630	10
490	2470	10
8442	8647	10
5533	10613	10
3411	1793	10
7122	9834	10
9633	6399	10
752	13213	11
1992	5876	10
6318	7846	11
2041	10307	11
8626	9653	10
5547	6039	11
2656	8978	10
12205	2470	10
12950	5896	11
362	4249	11
2868	5842	10
11871	11485	11
7952	6923	10
2151	10217	10
7866	6483	11
166	6039	11
5930	9028	11
2435	727	11
13735	386	10
9996	3800	10
80	9813	11
8397	9618	10
10469	5590	10
7686	11117	11
13520	1466	11
7712	13762	10
4376	5250	10
8500	13866	10
5431	424	10
12097	2668	10
13411	9631	10
7586	4072	11
13179	2156	11
11562	10927	10
4117	5896	11
9152	5418	10
6052	13415	10
3591	3810	10
825	11483	11
8204	1649	11
12391	3845	5
6269	1789	10
3943	4995	10
1100	237	10
283	12042	10
9788	1010	11
9265	386	10
12906	10712	10
1984	1322	10
684	9813	11
10333	11663	11
5253	5896	11
4259	816	10
1083	7856	5
8480	9156	11
9945	6444	10
7297	8565	10
8410	8143	8
13360	3396	10
8942	1026	10
5654	11424	11
3218	3348	10
10305	4724	8
5950	11371	10
3864	11402	10
4226	13330	10
5907	1396	11
6620	11110	10
6241	4915	10
3281	12932	10
1659	1942	11
12286	3362	10
747	7237	10
9574	5852	10
11366	11016	10
10251	4967	11
9261	12482	10
8051	5876	10
6636	11867	10
4963	8220	10
6613	11545	10
10772	779	10
9114	873	11
12547	8802	10
11745	13573	10
12577	9629	10
6754	9663	12
12061	13213	11
2565	2470	10
1251	8205	10
10745	4959	10
7282	3261	10
13879	6039	11
11488	5240	10
10505	8067	5
12787	8494	8
9920	727	11
7508	7745	10
33	2372	10
10679	4494	10
80	8494	8
4693	5402	10
12194	8614	10
5127	10613	10
5787	3822	11
10304	1203	10
12928	10189	10
13380	6706	10
9928	5045	10
5977	9813	11
9103	13002	10
5838	585	10
7071	5790	10
12462	8669	10
6081	9156	11
11020	13122	5
11540	3782	11
4922	992	11
4284	1466	11
4454	5394	10
9219	4530	10
8388	5956	10
5278	9618	10
13282	6239	10
7820	8225	10
7168	1010	11
5413	254	11
11591	11402	10
6150	6039	11
12939	2470	10
1120	1010	11
11467	8352	11
12226	873	11
532	9813	11
11416	6679	10
3735	7212	10
8300	10307	11
9733	7760	10
12642	12401	10
5813	5896	11
12648	4728	10
8966	3925	11
6291	8442	12
11706	1298	10
1494	727	11
2821	992	11
7160	4679	11
5246	13213	11
13487	13213	11
11540	9173	10
1181	12972	10
2434	5896	11
9213	492	10
11186	873	11
7129	9156	11
12418	6520	10
7042	90	10
1517	3560	10
10652	11663	11
3749	3822	11
2481	873	11
7392	873	11
11559	13231	10
10584	8887	11
2050	5896	11
12562	2470	10
4832	3925	11
4610	6039	11
5473	8974	11
3791	12733	10
12830	9156	11
12011	4544	10
1062	8887	11
6988	3858	10
13418	3194	10
3030	10616	10
8884	8439	10
2412	6039	11
7969	8442	12
6523	1445	10
10507	873	11
11804	1308	11
850	4724	8
6488	12695	11
10505	7750	10
6651	727	11
3875	992	11
4000	39	11
12435	10189	10
10443	2837	10
6802	12545	10
8438	11179	10
13069	13154	11
5899	3894	10
514	7591	10
10844	3453	10
4284	1942	11
11583	13834	8
4295	6039	11
5754	4724	8
12785	13213	11
12617	9813	11
11481	13419	10
5933	1010	11
3	8494	8
4682	2792	10
7388	11411	10
5963	8619	11
3133	5896	11
10469	9805	10
985	3925	11
6395	10419	10
8705	8442	12
3004	8087	10
5499	11696	10
4635	1649	11
1747	8494	8
13644	11110	10
2915	1085	10
5295	3917	10
9379	5896	11
276	9750	10
13517	6868	11
360	2482	10
2376	9156	11
9223	11688	10
562	5809	10
11950	8997	10
13580	13301	12
8284	13213	11
9244	3713	10
11538	2156	11
2425	5587	10
10637	4624	11
13001	6483	11
3653	9631	12
12946	6039	11
2854	9162	10
1451	6894	10
3744	13181	11
13477	7602	10
4593	6039	11
1015	6483	11
3738	10181	11
2011	9813	11
10959	5657	10
11676	2156	11
5039	560	11
13623	8217	11
13476	4679	11
4614	10623	11
1271	9631	10
13085	9408	10
13228	9156	11
535	1466	11
13558	9813	11
2289	11603	10
6887	9418	10
3406	6540	10
1325	8841	10
13196	8059	10
7600	7939	10
13565	5445	11
1357	2470	10
2572	8235	10
8246	11846	11
11562	8439	10
1277	11062	10
5527	6483	11
4443	3685	10
3867	348	10
5594	3822	11
2594	7898	4
12812	2881	10
886	9813	11
11433	9156	11
8242	9266	10
4347	9156	11
13274	6757	10
4035	9236	10
7206	11826	10
10179	4679	11
9323	9479	10
262	2354	10
6501	6083	10
10026	5461	6
11479	1942	11
11220	13213	11
45	3130	10
8955	2006	10
3273	13213	11
9097	1649	11
4957	319	10
5386	5958	11
9533	12190	10
5368	11971	10
10722	8887	11
1471	8217	11
11000	13851	11
5290	9663	10
96	4249	11
4959	9270	10
3756	5896	11
527	1901	5
1070	11824	5
12785	2212	10
10052	9813	11
10970	10307	11
12443	2156	11
13094	6682	10
11818	2156	11
6975	13337	10
7471	4411	11
6501	9813	11
10304	2057	10
12906	9086	10
9639	8217	11
6352	3519	10
4830	8887	11
9340	13213	11
226	2149	10
13369	9156	11
10395	12814	10
5356	2871	10
8443	7590	10
11867	4941	10
12377	6039	11
4089	6039	11
7134	9813	11
13036	6524	10
11546	873	11
5534	727	11
4128	6943	10
8185	8518	5
12874	11629	11
3460	2156	11
2734	12778	10
9535	879	10
4555	8780	11
3899	1010	11
75	10612	10
12850	3782	11
11940	5896	11
11251	4789	10
8648	11663	11
11352	2961	10
2038	9836	10
12604	2929	10
11828	2366	11
8678	2470	10
7789	873	11
2546	1780	10
7057	563	10
7823	8874	10
4998	4624	11
5933	7467	10
1316	12079	5
12531	13213	11
2220	9723	10
3571	1323	10
6454	4679	11
7781	11663	11
9912	8595	10
3549	9363	10
1977	3571	10
2375	1231	10
10951	11258	10
4947	4032	10
13338	5896	11
9231	1010	11
9528	2591	10
6314	9875	10
11580	8536	10
12732	8442	10
11957	12012	10
3320	13295	10
7268	2156	11
987	13020	10
2102	5326	10
11115	10658	10
6301	3203	10
13757	3127	10
6664	1649	11
9081	2293	11
6024	3760	10
2048	1466	11
9753	5784	10
4230	13726	10
3522	8327	10
7789	8494	8
12494	9156	11
10645	5896	11
8013	13485	10
6242	4207	10
12167	7820	10
6671	10307	11
11439	911	10
10348	429	10
1653	2345	11
5111	8887	11
13554	4624	11
900	31	5
2927	1466	11
2684	7327	10
1115	5896	11
968	6731	10
2973	11663	11
4479	3981	11
455	4150	11
12305	13213	11
10776	8494	8
13847	1338	10
46	8642	10
3893	4964	10
2514	873	11
1030	13213	11
2603	8067	5
7942	9813	11
9285	3616	10
444	6483	11
5714	10171	10
5605	7250	11
2341	39	11
8842	9813	11
3281	9156	11
6316	10081	10
11396	2057	5
7810	2826	10
7091	8494	8
1070	9813	11
811	12927	11
11077	7579	10
1678	6039	11
9410	4954	10
1232	2366	11
13139	1010	11
1420	1308	11
4024	8887	11
7456	3426	12
9695	3359	10
6070	8217	11
6395	11832	10
6456	3925	11
8840	10176	10
11248	8532	5
7803	6319	10
9196	12755	5
12517	1649	11
11788	8887	11
2697	873	11
10813	12634	10
9484	12811	10
12465	13154	11
8204	11846	11
5096	12168	10
6182	13236	5
13272	5896	11
6497	1115	10
10734	9813	11
11688	2156	11
6216	12857	10
4513	2156	11
8712	8494	8
10347	1439	11
539	10307	11
12673	13246	10
1536	8700	10
571	13031	12
618	260	10
6587	11663	11
9069	8217	11
7316	3453	10
7381	3105	10
7675	3521	10
9424	9618	1
3784	1466	11
12956	3419	12
9533	1942	11
9904	1010	11
12148	5929	10
6668	11663	11
9201	5737	10
9074	4679	11
1759	6483	11
7331	992	11
11664	2983	11
9404	13722	5
2598	10053	10
9190	2462	10
4151	386	10
10044	2156	11
2436	1010	11
2840	13600	11
10961	3822	11
3161	13213	11
12081	6015	11
11301	13180	10
8914	6483	11
3352	2993	11
12487	11031	10
5440	6483	11
1949	2156	11
1661	11663	11
5353	992	11
8487	13280	10
7116	992	11
9262	11867	10
806	956	10
10334	4724	8
8595	4195	10
9220	6087	11
13479	1308	11
1252	6551	10
6524	6039	11
9941	7299	10
2646	8217	11
8305	7467	10
11948	2593	10
7456	7037	10
5588	4679	11
571	6854	10
8510	942	10
5094	12485	10
958	992	11
9456	873	11
13531	992	11
3339	7172	10
55	7613	10
4101	5077	10
2292	8494	8
3967	8067	5
11596	13213	11
1914	1466	11
11398	8442	10
3537	13489	10
9898	3453	10
1490	672	10
7585	10655	1
10425	1913	2
8301	7215	10
12624	9813	11
6198	7734	10
12648	4824	10
13698	8217	11
3012	1308	11
11702	7282	10
8561	2156	11
970	727	11
706	10045	10
4386	13301	10
4598	10307	11
13572	3305	10
8002	11108	10
3593	3111	10
11920	9440	11
13289	9295	11
7049	3227	10
770	10164	10
9507	843	10
5521	8411	11
4911	9028	11
8466	2156	11
3870	11663	11
10870	4124	11
9585	10938	10
2209	4009	10
9566	1549	10
262	4679	11
5991	8754	10
10066	9618	10
7262	2935	10
148	992	11
12043	9054	2
11895	178	10
11189	10423	12
2642	7579	10
2572	12290	10
3012	9156	11
8604	2283	10
6440	8152	5
12935	4102	11
2602	6039	11
12995	8217	11
4388	582	10
407	3205	11
6681	4679	11
10776	11759	10
13179	8494	12
129	11663	11
13099	6039	11
1440	11663	11
9593	1649	11
8397	1942	11
10611	6483	11
6351	9813	11
4155	9631	10
12289	2156	11
8488	1724	10
12318	1792	10
3206	8217	11
12195	3822	11
9300	9252	11
13047	10972	10
5629	2117	11
3125	254	11
12691	5896	11
13298	11467	10
9719	1649	11
8137	6685	10
2425	2199	5
1271	4624	11
1243	12020	10
5131	9813	11
4641	4726	10
3864	11663	11
3320	12972	10
13848	13012	10
8032	13213	11
5032	11357	11
1985	7969	9
7653	12141	10
13860	3782	11
9265	12174	10
6798	12951	10
4419	776	10
1666	1942	11
884	9156	11
4426	10244	10
6001	6039	11
5255	12902	10
13586	767	10
10489	8494	8
3189	3685	10
11332	7314	10
8393	12198	11
12158	8300	10
80	2470	10
4585	992	11
4704	13492	10
9405	992	11
7873	11258	10
10443	1289	10
1624	5326	10
7346	6039	11
6406	9813	11
5511	13516	10
2109	7485	10
6057	9978	10
8493	9813	11
11578	8378	10
5318	1308	11
9727	2156	11
3006	3782	11
4743	972	10
9902	8774	10
12915	11817	12
12014	1886	10
3756	3034	11
6620	2267	10
1494	9631	12
12620	13416	11
5899	1010	11
734	7138	10
4556	13562	11
6554	9991	11
10127	3293	10
8336	2156	11
3921	4017	10
7799	11663	11
839	873	11
2780	7296	10
10569	9156	11
7631	332	10
13138	1649	11
1189	3925	11
9900	8584	10
5847	5958	11
4558	6626	10
3655	9156	11
6970	7467	10
4322	11438	8
4264	13039	10
3149	10774	10
688	9156	11
13686	12881	12
351	11258	12
3611	12514	10
10676	2057	10
12671	13213	11
2202	11671	10
5266	8853	10
2928	11826	10
11943	2156	11
706	9813	11
8102	1010	11
10319	10184	10
12531	3925	11
10241	9813	11
8672	7667	11
1711	5874	12
127	8494	8
12141	3030	12
9548	3855	10
865	11158	10
7365	5546	10
7572	7085	10
4354	1750	10
6841	9631	12
9490	727	11
3157	5762	10
5163	12392	10
7819	727	11
9733	13213	11
2893	254	11
2496	12788	10
1335	11402	10
12187	2156	11
7901	8186	10
1064	11507	10
2653	1942	11
13717	8525	10
13205	6154	10
8127	3822	11
11517	1466	11
11255	10294	10
1271	10309	10
1908	4087	10
8322	5896	11
11236	6492	10
10856	873	11
7275	4567	11
1349	2156	11
10540	11255	12
7392	4902	10
3361	1010	11
10513	3782	11
4036	1010	11
2894	873	11
3802	8946	10
2284	12482	10
9612	254	11
8545	9477	11
12604	784	10
1850	11832	10
1489	727	11
4047	873	11
5972	1638	11
5056	3782	11
11809	4679	11
10645	1942	11
4283	12777	10
773	1000	5
12736	9813	11
10186	3822	11
13690	1203	10
4117	254	11
729	2156	11
1926	4672	10
13348	12512	10
2405	12465	10
4422	5746	10
12004	8532	5
3028	4390	10
9100	6932	10
13229	1010	11
11584	1649	11
3	4624	11
13069	2470	10
9934	1466	11
5392	1503	10
9749	3128	10
1181	793	10
10079	5014	10
2347	2156	11
12332	2156	11
9765	4679	11
13557	2602	10
5033	6487	10
4711	9550	11
10037	6302	10
2023	2762	10
11516	2366	11
2786	1649	11
3170	1466	11
3232	3275	10
292	9156	11
233	1038	10
11577	5063	11
3165	13213	11
9342	5896	11
13623	6039	11
11688	12607	10
1490	9618	10
2097	873	11
3173	8494	8
1771	1466	11
8390	13058	10
8515	9156	11
13681	6039	11
10002	3951	10
13424	9813	11
2991	254	11
4254	7314	10
13392	1010	11
1905	2156	11
5143	1010	11
9379	13213	11
9317	9813	11
10305	6483	11
13802	6408	10
3146	3401	2
7086	12616	10
6014	5034	10
9979	10558	10
4771	4679	11
10453	8836	10
8161	12741	10
3386	3792	10
4684	3453	10
1617	2423	11
5618	5066	10
3049	3876	8
10912	11258	10
6855	11663	11
1112	13474	10
8300	157	11
7829	1020	10
4557	12632	10
963	11164	10
1229	1010	11
4587	13213	11
3134	11402	10
10960	11663	11
9030	9062	10
8432	8887	11
10640	3105	10
4675	8152	5
7994	6410	10
1190	11846	11
1850	8965	10
2764	12935	10
8004	8442	12
4220	2470	10
2833	3098	10
787	6039	11
12629	11556	10
4089	873	11
2418	11847	10
11461	1950	10
2421	2141	10
4022	3453	10
13336	12951	12
140	6868	11
5452	9618	1
9685	3949	10
5335	4249	11
1655	9933	10
13612	7404	10
2667	4935	10
6303	11056	12
2394	254	11
6871	8498	10
2721	13181	11
2305	10114	10
8405	4620	10
9236	2335	10
3282	12307	10
5605	13213	11
2370	9156	11
5368	3822	11
7940	3543	10
9839	1350	10
4962	13213	11
10019	1881	11
10221	6039	11
1513	11402	10
4163	9813	11
3960	2156	11
1283	2156	11
9984	4633	10
10525	10536	11
13208	13213	11
872	508	10
5341	6978	10
549	9738	10
1220	4624	11
5691	13096	10
13684	12726	10
4542	12566	10
8758	3293	12
8463	11488	10
9567	13213	11
2439	5896	11
9835	11663	11
9139	3172	10
5295	4898	10
8255	4624	11
3371	3320	10
12133	3925	11
1275	3447	10
1490	1466	11
2362	11663	11
13082	6108	10
13730	4318	10
5227	9058	11
9555	10372	10
11796	8887	11
2337	1942	11
8600	6229	10
9599	8067	5
9214	254	11
8205	1189	10
5817	8887	11
5227	9680	10
1129	2098	10
7889	12592	10
13216	8352	11
13684	7940	10
13156	4679	11
7602	9739	11
12397	2552	10
11274	4993	10
10948	11663	11
10057	9749	10
2194	8217	11
8987	6923	10
8714	4172	10
5521	5896	11
8176	258	10
13629	1649	11
7955	1365	10
6731	2156	11
3192	3782	11
12043	9054	10
12721	11461	10
11334	2156	11
7651	9330	10
10145	727	11
3812	11663	11
2390	992	11
13402	721	10
1615	8887	11
2337	9813	11
2950	873	11
7917	2470	10
11801	5006	10
6304	8207	10
11231	13518	10
7004	6566	10
7728	4343	10
7299	3782	11
8262	2156	11
10705	11477	10
5474	3782	11
6516	5896	11
9648	254	11
6751	3822	11
830	1404	10
9960	254	11
1928	3822	11
10933	6483	11
10812	6039	11
5496	11735	5
3416	3845	10
9272	2785	10
3735	3886	10
4700	1466	11
7204	13206	10
11106	5820	10
765	12309	10
11605	11639	10
13453	1942	11
7219	3925	11
11965	1208	10
1422	13031	10
13459	3580	10
154	13222	10
4824	1468	10
4734	12082	10
13368	6929	10
5074	7334	10
6804	13326	10
2292	2319	10
2897	2156	11
572	8449	10
11924	9813	11
12132	11846	11
2885	11897	11
10808	1308	11
7483	7928	10
6207	6549	2
4099	3453	10
5372	5188	10
13613	9724	10
392	11255	10
13362	3845	10
9946	1308	11
13334	1399	10
11618	4679	11
3067	3992	10
13189	3453	10
11397	1203	10
6395	8887	11
7731	2156	11
8649	9618	1
12170	5416	10
13220	1308	11
6043	845	10
2572	8643	10
4091	992	11
10772	362	10
8175	3822	11
368	1010	11
4772	3573	10
5652	3382	10
4471	11663	11
8524	2470	10
12646	710	10
9421	727	11
2820	11035	10
5581	3458	10
539	9239	10
12665	3022	11
8232	3766	10
6338	13129	10
13424	6046	10
8769	9618	10
5555	9618	1
6051	254	11
4769	6483	11
6147	3383	10
4177	11663	11
6531	13834	8
4929	11258	10
11171	5326	10
7544	1942	11
12417	3453	10
3627	7193	10
6993	1010	11
9421	5958	11
7280	5896	11
2418	8887	11
7523	9062	10
4077	13058	10
13519	6483	11
7822	10417	11
41	4679	11
3387	13213	11
7690	3782	11
11774	1932	11
7884	8104	10
7612	1010	11
4474	13213	11
2035	7467	10
10169	503	10
8423	873	11
4892	1010	11
13871	8394	11
11312	8887	11
9901	1667	10
2365	3925	11
12941	2314	10
12447	1466	11
7050	8655	10
7116	2156	11
12269	11663	11
7056	1466	11
6729	13213	11
2471	10307	11
11782	2156	11
7177	3453	10
3483	254	11
10856	2156	11
12538	992	11
764	7095	10
8130	6039	11
1568	1650	10
13012	12215	10
13531	11973	10
11334	6844	11
13845	254	11
12177	13058	12
7824	8494	8
13005	254	11
10549	8290	10
10320	4624	11
10220	3822	11
9736	5896	11
9120	10616	10
13707	6039	11
12265	4160	10
9864	3453	10
11479	1968	10
7346	1308	11
2332	6394	10
5605	10298	10
2273	5820	10
1884	1466	11
6913	5170	8
8155	13191	5
7074	6868	11
13340	4419	10
12118	5089	10
4835	1466	11
10250	3981	11
10327	13213	11
4478	1466	11
986	1466	11
4581	3822	11
12191	2235	10
1322	1010	11
8949	9239	10
6252	11255	10
11136	13213	11
11502	9286	10
6575	12439	10
1100	3754	10
2643	13213	11
9099	13525	10
9449	13430	10
9410	3917	10
8528	6039	11
3935	11402	10
3133	12215	10
13338	4624	11
6437	8796	10
10397	873	11
1318	8494	8
10395	1010	11
1792	6011	10
10688	12223	10
150	1466	11
12597	873	11
4063	11663	11
9749	13096	10
6531	4102	11
3170	9813	11
3948	12436	10
7314	12548	10
13854	9631	12
9131	1631	10
10152	9156	11
6782	5445	11
12427	1464	10
7214	10477	10
4093	7808	10
4897	11663	11
10753	10976	10
6208	873	11
6385	9282	10
6286	6549	10
7415	2161	10
4736	8887	11
2790	8518	10
735	2470	10
5518	11677	10
3485	11735	10
6693	12570	10
12526	6675	12
12648	11714	10
6603	4393	10
3639	8903	11
7788	920	5
9504	620	10
1777	1308	11
9691	13754	11
13463	992	11
3250	1942	11
13093	858	11
2172	13390	11
1943	4783	10
1773	3782	11
5444	13213	11
4990	2662	10
7924	8887	11
1536	3140	10
11690	9631	12
5985	7037	10
8790	3822	11
802	1010	11
2100	6801	10
562	4638	10
1765	9156	11
2326	6039	11
1788	3792	10
11710	7480	10
2780	217	10
6386	8196	10
2070	4436	10
8025	5896	11
10803	10503	10
8346	8700	10
191	11150	10
8479	1010	11
13308	11012	10
5425	9309	10
3028	4390	5
5609	9156	11
4266	13604	10
8154	1660	11
5551	6710	10
9749	11846	11
